date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:24:33	75400/75400	---M--	200	added ('OK')	text/html	etag:%22094dec250e3d01:0%22	http://www.winsfordasc.co.uk/index.html	wascPublic/wasc/www.winsfordasc.co.uk/index.html	(from )
06:24:34	347/347	---M--	200	added ('OK')	text/plain	etag:%228047bad8d3c4c91:0%22	http://www.winsfordasc.co.uk/robots.txt		(from )
06:25:20	2428/2428	---M--	200	added ('OK')	image/gif	etag:%228033e8521313d01:0%22	http://www.winsfordasc.co.uk/Resources/backgroundgradien.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/backgroundgradien.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:20	1071/1071	---M--	200	added ('OK')	image/gif	etag:%22805dbec4c426d01:0%22	http://www.winsfordasc.co.uk/Resources/item2f.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2f.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:21	355/355	---M--	200	added ('OK')	image/gif	etag:%220c725c4c426d01:0%22	http://www.winsfordasc.co.uk/Resources/item2c.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2c.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:21	1054/1054	---M--	200	added ('OK')	image/gif	etag:%220c725c4c426d01:0%22	http://www.winsfordasc.co.uk/Resources/item2b6.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b6.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:21	351/351	---M--	200	added ('OK')	image/gif	etag:%2209af4c2c426d01:0%22	http://www.winsfordasc.co.uk/Resources/item2b5.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b5.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:21	1071/1071	---M--	200	added ('OK')	image/gif	etag:%2201361bfc426d01:0%22	http://www.winsfordasc.co.uk/Resources/item2b1e.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b1e.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:21	366/366	---M--	200	added ('OK')	image/gif	etag:%22807cc8bec426d01:0%22	http://www.winsfordasc.co.uk/Resources/item2b1d.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b1d.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:22	1106/1106	---M--	200	added ('OK')	image/gif	etag:%2204092c0c426d01:0%22	http://www.winsfordasc.co.uk/Resources/item2b2e.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b2e.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:22	394/394	---M--	200	added ('OK')	image/gif	etag:%2280a9f9bfc426d01:0%22	http://www.winsfordasc.co.uk/Resources/item2b2d.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b2d.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:22	1241/1241	---M--	200	added ('OK')	image/gif	etag:%228035cc2c426d01:0%22	http://www.winsfordasc.co.uk/Resources/item2b3e.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b3e.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:22	468/468	---M--	200	added ('OK')	image/gif	etag:%2206dc3c1c426d01:0%22	http://www.winsfordasc.co.uk/Resources/item2b3d.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b3d.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:23	1428/1428	---M--	200	added ('OK')	image/gif	etag:%228035cc2c426d01:0%22	http://www.winsfordasc.co.uk/Resources/item2b4f.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b4f.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:23	637/637	---M--	200	added ('OK')	image/gif	etag:%228035cc2c426d01:0%22	http://www.winsfordasc.co.uk/Resources/item2b4e.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b4e.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:24	2625/2625	---M--	200	added ('OK')	image/jpeg	etag:%2207b896c1313d01:0%22	http://www.winsfordasc.co.uk/Resources/hometopimage1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/hometopimage1.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:25:24	2071/2071	---M--	200	added ('OK')	image/jpeg	etag:%228011226d1313d01:0%22	http://www.winsfordasc.co.uk/Resources/hometopimage2.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/hometopimage2.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:25:24	42/42	---M--	200	added ('OK')	image/gif	etag:%2206617f43039cd1:0%22	http://www.winsfordasc.co.uk/Resources/_clear.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/_clear.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:25	32239/32239	---M--	200	added ('OK')	text/html	etag:%2280f62b55478ad01:0%22	http://www.winsfordasc.co.uk/swim.html	wascPublic/wasc/www.winsfordasc.co.uk/swim.html	(from http://www.winsfordasc.co.uk/index.html)
06:25:26	75599/75599	---M--	200	added ('OK')	text/html	etag:%220c1fc450e3d01:0%22	http://www.winsfordasc.co.uk/news.html	wascPublic/wasc/www.winsfordasc.co.uk/news.html	(from http://www.winsfordasc.co.uk/index.html)
06:25:27	39000/39000	---M--	200	added ('OK')	text/html	etag:%22019f270e1a2d01:0%22	http://www.winsfordasc.co.uk/meetscal.html	wascPublic/wasc/www.winsfordasc.co.uk/meetscal.html	(from http://www.winsfordasc.co.uk/index.html)
06:25:29	14856/14856	---M--	200	added ('OK')	text/html	etag:%220bf15381313d01:0%22	http://www.winsfordasc.co.uk/information.html	wascPublic/wasc/www.winsfordasc.co.uk/information.html	(from http://www.winsfordasc.co.uk/index.html)
06:25:29	13441/13441	---M--	200	added ('OK')	text/html	etag:%2280c1ac1b2b80d01:0%22	http://www.winsfordasc.co.uk/memberssectiona.html	wascPublic/wasc/www.winsfordasc.co.uk/memberssectiona.html	(from http://www.winsfordasc.co.uk/index.html)
06:25:30	17203/17203	---M--	200	added ('OK')	image/jpeg	etag:%2280e4f06b1313d01:0%22	http://www.winsfordasc.co.uk/Resources/hometopimage.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/hometopimage.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:25:30	1725/1725	---M--	200	added ('OK')	image/png	etag:%228065ebc23139cd1:0%22	http://www.winsfordasc.co.uk/Resources/navtitle1a.png	wascPublic/wasc/www.winsfordasc.co.uk/Resources/navtitle1a.png	(from http://www.winsfordasc.co.uk/index.html)
06:25:30	1558/1558	---M--	200	added ('OK')	image/png	etag:%2209122d750e3d01:0%22	http://www.winsfordasc.co.uk/Resources/titlebarwhite.png	wascPublic/wasc/www.winsfordasc.co.uk/Resources/titlebarwhite.png	(from http://www.winsfordasc.co.uk/index.html)
06:25:30	2159/2159	---M--	200	added ('OK')	image/png	etag:%22808a8e691313d01:0%22	http://www.winsfordasc.co.uk/Resources/featured2.png	wascPublic/wasc/www.winsfordasc.co.uk/Resources/featured2.png	(from http://www.winsfordasc.co.uk/index.html)
06:25:35	27812/27812	---M--	200	added ('OK')	image/jpeg	etag:%2208a8e615cc0d01:0%22	http://www.winsfordasc.co.uk/Resources/winsfordnational.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/winsfordnational.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:25:35	49259/49259	---M--	200	added ('OK')	image/gif	etag:%22806c7389473ccd1:0%22	http://www.winsfordasc.co.uk/Resources/item6b.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item6b.gif	(from http://www.winsfordasc.co.uk/index.html)
06:25:35	1021/1021	---M--	200	added ('OK')	image/png	etag:%22808b6c575cc0d01:0%22	http://www.winsfordasc.co.uk/Resources/featured1.png	wascPublic/wasc/www.winsfordasc.co.uk/Resources/featured1.png	(from http://www.winsfordasc.co.uk/index.html)
06:25:38	46613/46613	---M--	200	added ('OK')	image/jpeg	etag:%220e6ce611313d01:0%22	http://www.winsfordasc.co.uk/Resources/clubwinsfordcrop.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/clubwinsfordcrop.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:25:44	163313/163313	---MC-	200	added ('OK')	text/javascript	date:Mon,%2002%20Apr%202012%2018:24:28%20GMT	http://ajax.googleapis.com/ajax/libs/prototype/1.7.0.0/prototype.js	wascPublic/wasc/ajax.googleapis.com/ajax/libs/prototype/1.7.0.0/prototype.1.delayed	(from http://www.winsfordasc.co.uk/index.html)
06:25:45	59221/59221	---M--	200	added ('OK')	application/pdf	etag:%220787deb6f1cf1:0%22	http://www.winsfordasc.co.uk/Resources/cc2015ConsiderationTimesv2.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/cc2015ConsiderationTimesv2.pdf	(from http://www.winsfordasc.co.uk/index.html)
06:25:50	32822/32822	---M--	200	added ('OK')	application/pdf	etag:%2203491b2e6bd01:0%22	http://www.winsfordasc.co.uk/Resources/2015_ASA_Winter_Meet_QT_FINAL.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/2015_ASA_Winter_Meet_QT_FINAL.pdf	(from http://www.winsfordasc.co.uk/index.html)
06:25:51	2059/2059	---M--	200	added ('OK')	image/jpeg	etag:%22048e0931313d01:0%22	http://www.winsfordasc.co.uk/Resources/swim21logo.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/swim21logo.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:26:50	95669/95669	---M--	200	added ('OK')	application/pdf	etag:%2280f7d21c2e6bd01:0%22	http://www.winsfordasc.co.uk/Resources/2015_asa_summer_championship_conditions_final.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/2015_asa_summer_championship_conditions_final.pdf	(from http://www.winsfordasc.co.uk/index.html)
06:26:50	99674/99674	---M--	200	added ('OK')	application/pdf	etag:%22804f7aa45f3d01:0%22	http://www.winsfordasc.co.uk/Resources/2015_Regional_(Summer)_Championships_QTs_-_rev_1.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/2015_Regional_(Summer)_Championships_QTs_-_rev_1.pdf	(from http://www.winsfordasc.co.uk/index.html)
06:26:52	2536/2536	---M--	200	added ('OK')	image/jpeg	etag:%220ee7d911313d01:0%22	http://www.winsfordasc.co.uk/Resources/sportenglandlogo.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/sportenglandlogo.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:11	3301/3301	---M--	200	added ('OK')	image/jpeg	etag:%220e98a4d1313d01:0%22	http://www.winsfordasc.co.uk/Resources/amateurswimminga.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/amateurswimminga.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:13	3555/3555	---M--	200	added ('OK')	image/jpeg	etag:%22807f234e1313d01:0%22	http://www.winsfordasc.co.uk/Resources/arenalogosmall.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/arenalogosmall.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:14	27995/27995	---M--	200	added ('OK')	text/html	etag:%2280b932fe7fc5d01:0%22	http://www.winsfordasc.co.uk/contactus.html	wascPublic/wasc/www.winsfordasc.co.uk/contactus.html	(from http://www.winsfordasc.co.uk/index.html)
06:27:31	38251/38251	---M--	200	added ('OK')	image/jpeg	etag:%22064f1d550e3d01:0%22	http://www.winsfordasc.co.uk/Resources/nwmteam2014b.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/nwmteam2014b.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:33	2670/2670	---M--	200	added ('OK')	image/jpeg	etag:%2280c22a861313d01:0%22	http://www.winsfordasc.co.uk/Resources/newasalogosmall.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/newasalogosmall.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:36	24179/24179	---M--	200	added ('OK')	image/jpeg	etag:%220cf36cb50e3d01:0%22	http://www.winsfordasc.co.uk/Resources/caro1.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/caro1.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:39	35144/35144	---M--	200	added ('OK')	image/jpeg	etag:%220fc67cc50e3d01:0%22	http://www.winsfordasc.co.uk/Resources/caro2.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/caro2.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:39	37533/37533	---M--	200	added ('OK')	image/jpeg	etag:%2280920cd50e3d01:0%22	http://www.winsfordasc.co.uk/Resources/caro3.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/caro3.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:40	23724/23724	---M--	200	added ('OK')	image/jpeg	etag:%2280bf31ce50e3d01:0%22	http://www.winsfordasc.co.uk/Resources/caro4.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/caro4.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:43	417407/417407	---M--	200	added ('OK')	application/pdf	etag:%2202f16d72d6bd01:0%22	http://www.winsfordasc.co.uk/Resources/2015%20BS_SummerChamps_conditions7_1.pdf	wascPublic/wasc/www.winsfordasc.co.uk/Resources/2015%20BS_SummerChamps_conditions7_1.pdf	(from http://www.winsfordasc.co.uk/index.html)
06:27:43	20840/20840	---M--	200	added ('OK')	image/jpeg	etag:%2280ec62cf50e3d01:0%22	http://www.winsfordasc.co.uk/Resources/caro6.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/caro6.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:45	27977/27977	---M--	200	added ('OK')	image/jpeg	etag:%22083fbcf50e3d01:0%22	http://www.winsfordasc.co.uk/Resources/caro7.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/caro7.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:45	40524/40524	---M--	200	added ('OK')	image/jpeg	etag:%22056cace50e3d01:0%22	http://www.winsfordasc.co.uk/Resources/caro5.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/caro5.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:54	25732/25732	---M--	200	added ('OK')	image/jpeg	etag:%220b02cd150e3d01:0%22	http://www.winsfordasc.co.uk/Resources/caro8.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/caro8.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:54	30546/30546	---M--	200	added ('OK')	image/jpeg	etag:%228065cfcb50e3d01:0%22	http://www.winsfordasc.co.uk/Resources/caro10.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/caro10.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:54	33101/33101	---M--	200	added ('OK')	image/jpeg	etag:%228046c5d150e3d01:0%22	http://www.winsfordasc.co.uk/Resources/caro9.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/caro9.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:27:59	3095/3095	---M--	200	added ('OK')	image/jpeg	etag:%220ba7b4e5cc0d01:0%22	http://www.winsfordasc.co.uk/Resources/brionewblog110.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/brionewblog110.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:28:01	2991/2991	---M--	200	added ('OK')	image/jpeg	etag:%2203fb5d5cc0d01:0%22	http://www.winsfordasc.co.uk/Resources/systemsfinalweb.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/systemsfinalweb.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:28:01	1139/1139	---M--	200	added ('OK')	image/gif	etag:%220e035b53139cd1:0%22	http://www.winsfordasc.co.uk/Resources/item2bc.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2bc.gif	(from http://www.winsfordasc.co.uk/swim.html)
06:28:01	7927/7927	---M--	200	added ('OK')	image/jpeg	etag:%22806c625d5cc0d01:0%22	http://www.winsfordasc.co.uk/Resources/swimmingtimescov.jpeg	wascPublic/wasc/www.winsfordasc.co.uk/Resources/swimmingtimescov.jpg	(from http://www.winsfordasc.co.uk/index.html)
06:28:01	415/415	---M--	200	added ('OK')	image/gif	etag:%2280499db43139cd1:0%22	http://www.winsfordasc.co.uk/Resources/item2bb.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2bb.gif	(from http://www.winsfordasc.co.uk/swim.html)
06:28:01	1061/1061	---M--	200	added ('OK')	image/gif	etag:%2204b7baa3139cd1:0%22	http://www.winsfordasc.co.uk/Resources/item2b1c.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b1c.gif	(from http://www.winsfordasc.co.uk/swim.html)
06:28:02	351/351	---M--	200	added ('OK')	image/gif	etag:%2280b4e2a93139cd1:0%22	http://www.winsfordasc.co.uk/Resources/item2b1b.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b1b.gif	(from http://www.winsfordasc.co.uk/swim.html)
06:28:02	1055/1055	---M--	200	added ('OK')	image/gif	etag:%22059a2b13139cd1:0%22	http://www.winsfordasc.co.uk/Resources/item2b2c.gif	wascPublic/wasc/www.winsfordasc.co.uk/Resources/item2b2c.gif	(from http://www.winsfordasc.co.uk/swim.html)
